timestamp_us,shunt_voltage_mV,bus_voltage_V,current_mA,power_mW,workload_state,status
1210226,0.335000,5.085000,33.500,170.000,0,OK
1220222,0.330000,5.083750,33.500,170.000,0,OK
1230226,0.332500,5.082500,33.250,170.000,0,OK
1240222,0.335000,5.085000,32.750,170.000,0,OK
1250226,0.327500,5.083750,32.750,166.250,0,OK
1260222,0.330000,5.083750,33.000,167.500,0,OK
1270226,0.332500,5.085000,33.250,170.000,0,OK
1280218,0.332500,5.082500,33.250,170.000,0,OK
1290230,0.335000,5.083750,33.250,170.000,0,OK
1300218,0.335000,5.085000,33.500,170.000,0,OK
1310230,0.330000,5.083750,33.250,170.000,0,OK
1320218,0.332500,5.083750,33.250,170.000,0,OK
1330230,0.335000,5.085000,33.000,170.000,0,OK
1340218,0.330000,5.083750,33.000,167.500,0,OK
1350230,0.337500,5.085000,33.750,172.500,0,OK
1360218,0.332500,5.083750,33.250,170.000,0,OK
1370230,0.335000,5.082500,33.500,170.000,0,OK
1380218,0.332500,5.082500,33.250,170.000,0,OK
1390230,0.332500,5.085000,33.250,170.000,0,OK
1400218,0.327500,5.083750,33.000,167.500,0,OK
1410230,0.330000,5.083750,33.000,167.500,0,OK
1420218,0.332500,5.083750,33.000,167.500,0,OK
1430226,0.330000,5.083750,33.000,167.500,0,OK
1440222,0.332500,5.078750,33.250,167.500,0,OK
1450226,0.332500,5.083750,33.250,170.000,0,OK
1460222,0.335000,5.082500,33.500,170.000,0,OK
1470226,0.332500,5.085000,33.250,170.000,0,OK
1480222,0.335000,5.083750,33.500,170.000,0,OK
1490226,0.332500,5.083750,33.000,167.500,0,OK
1500222,0.330000,5.083750,33.000,167.500,0,OK
1510226,0.332500,5.085000,33.000,167.500,0,OK
1520218,0.332500,5.083750,33.250,170.000,0,OK
1530230,0.330000,5.078750,33.000,167.500,0,OK
1540218,0.332500,5.085000,33.250,170.000,0,OK
1550226,0.335000,5.083750,33.500,170.000,0,OK
1560222,0.330000,5.083750,33.250,170.000,0,OK
1570226,0.332500,5.083750,33.250,170.000,0,OK
1580222,0.332500,5.083750,33.000,167.500,0,OK
1590226,0.330000,5.083750,33.000,167.500,0,OK
1600222,0.335000,5.083750,33.250,170.000,0,OK
1610226,0.330000,5.085000,33.000,167.500,0,OK
1620222,0.332500,5.078750,33.250,167.500,0,OK
1630226,0.345000,5.082500,33.000,167.500,0,OK
1640222,0.332500,5.085000,33.250,170.000,0,OK
1650226,0.330000,5.083750,33.000,167.500,0,OK
1660222,0.330000,5.085000,33.000,167.500,0,OK
1670226,0.332500,5.083750,33.000,167.500,0,OK
1680222,0.332500,5.083750,33.250,170.000,0,OK
1690226,0.332500,5.083750,33.250,167.500,0,OK
1700222,0.330000,5.083750,33.000,167.500,0,OK
1710226,0.332500,5.081250,33.250,167.500,0,OK
1720218,0.340000,5.083750,32.750,166.250,0,OK
1730230,0.332500,5.085000,33.250,170.000,0,OK
1740218,0.330000,5.085000,33.250,170.000,0,OK
1750230,0.330000,5.085000,33.000,167.500,0,OK
1760218,0.335000,5.083750,33.000,170.000,0,OK
1770230,0.332500,5.085000,33.250,170.000,0,OK
1780218,0.332500,5.083750,33.250,167.500,0,OK
1790230,0.330000,5.085000,33.000,167.500,0,OK
1800218,0.335000,5.080000,33.500,170.000,0,OK
1810230,0.335000,5.085000,33.250,170.000,0,OK
1820218,0.332500,5.085000,33.250,170.000,0,OK
1830230,0.332500,5.085000,33.250,170.000,0,OK
1840218,0.330000,5.083750,33.000,167.500,0,OK
1850230,0.335000,5.083750,32.750,170.000,0,OK
1860218,0.327500,5.083750,32.750,166.250,0,OK
1870230,0.332500,5.083750,33.250,167.500,0,OK
1880218,0.327500,5.083750,32.750,166.250,0,OK
1890230,0.332500,5.082500,33.250,170.000,0,OK
1900218,0.332500,5.083750,33.250,170.000,0,OK
1910230,0.335000,5.085000,33.500,170.000,0,OK
1920218,0.330000,5.083750,33.250,170.000,0,OK
1930230,0.332500,5.083750,33.250,170.000,0,OK
1940218,0.335000,5.085000,33.000,170.000,0,OK
1950230,0.332500,5.083750,33.250,170.000,0,OK
1960218,0.332500,5.085000,33.250,167.500,0,OK
1970230,0.332500,5.083750,33.250,170.000,0,OK
1980218,0.332500,5.082500,33.250,170.000,0,OK
1990230,0.332500,5.083750,33.250,170.000,0,OK
2000218,0.332500,5.086250,33.250,170.000,0,OK
2010230,0.330000,5.083750,33.000,167.500,0,OK
2020218,0.330000,5.083750,33.000,167.500,0,OK
2030226,0.330000,5.083750,33.000,167.500,0,OK
2040218,0.332500,5.083750,33.250,170.000,0,OK
2050226,0.332500,5.077500,33.250,167.500,0,OK
2060222,0.327500,5.083750,32.750,166.250,0,OK
2070226,0.332500,5.083750,33.250,170.000,0,OK
2080218,0.327500,5.083750,33.000,167.500,0,OK
2090230,0.332500,5.085000,33.250,170.000,0,OK
2100218,0.332500,5.085000,33.000,167.500,0,OK
2110230,0.332500,5.085000,33.250,170.000,0,OK
2120218,0.332500,5.086250,33.500,167.500,0,OK
2130230,0.332500,5.083750,33.250,170.000,0,OK
2140218,0.335000,5.078750,33.500,170.000,0,OK
2150230,0.330000,5.083750,33.000,167.500,0,OK
2160218,0.332500,5.083750,33.250,170.000,0,OK
2170226,0.332500,5.083750,33.000,167.500,0,OK
2180222,0.330000,5.085000,33.000,167.500,0,OK
2190226,0.330000,5.085000,33.250,170.000,0,OK
2200222,0.330000,5.083750,33.000,167.500,0,OK
2210226,0.332500,5.083750,33.000,167.500,0,OK
2220218,0.332500,5.085000,33.250,170.000,0,OK
2230230,0.332500,5.080000,33.250,167.500,0,OK
2240218,0.342500,5.083750,33.000,167.500,0,OK
2250230,0.332500,5.083750,33.250,170.000,0,OK
2260218,0.332500,5.083750,33.000,167.500,0,OK
2270230,0.330000,5.083750,33.000,167.500,0,OK
2280218,0.332500,5.085000,32.750,166.250,0,OK
2290226,0.332500,5.083750,33.250,170.000,0,OK
2300222,0.332500,5.083750,33.250,167.500,0,OK
2310226,0.335000,5.083750,33.500,170.000,0,OK
2320222,0.335000,5.078750,33.500,170.000,0,OK
2330226,0.340000,5.083750,33.000,167.500,0,OK
2340222,0.332500,5.085000,33.250,170.000,0,OK
2350226,0.330000,5.085000,33.500,170.000,0,OK
2360222,0.332500,5.085000,33.250,170.000,0,OK
2370226,0.335000,5.085000,33.250,170.000,0,OK
2380222,0.332500,5.083750,33.250,170.000,0,OK
2390226,0.330000,5.083750,33.000,167.500,0,OK
2400222,0.330000,5.083750,33.000,167.500,0,OK
2410226,0.332500,5.082500,33.250,170.000,0,OK
2420218,0.337500,5.083750,33.000,167.500,0,OK
2430230,0.335000,5.083750,33.500,170.000,0,OK
2440218,0.332500,5.085000,33.500,170.000,0,OK
2450230,0.332500,5.083750,33.250,170.000,0,OK
2460218,0.332500,5.085000,33.000,167.500,0,OK
2470230,0.330000,5.082500,33.000,167.500,0,OK
2480218,0.332500,5.085000,33.250,167.500,0,OK
2490226,0.330000,5.085000,33.000,167.500,0,OK
2500222,0.332500,5.081250,33.250,167.500,0,OK
2510226,0.335000,5.083750,33.250,170.000,0,OK
2520222,0.335000,5.085000,33.500,170.000,0,OK
2530226,0.330000,5.085000,33.500,170.000,0,OK
2540222,0.332500,5.083750,33.250,170.000,0,OK
2550226,0.330000,5.083750,33.250,167.500,0,OK
2560222,0.332500,5.085000,33.250,170.000,0,OK
2570226,0.332500,5.083750,33.250,167.500,0,OK
2580222,0.330000,5.085000,33.000,167.500,0,OK
2590226,0.332500,5.082500,33.250,170.000,0,OK
2600222,0.337500,5.083750,33.000,167.500,0,OK
2610226,0.332500,5.083750,33.250,170.000,0,OK
2620218,0.330000,5.083750,33.000,167.500,0,OK
2630230,0.330000,5.083750,33.000,167.500,0,OK
2640218,0.335000,5.083750,33.000,170.000,0,OK
2650226,0.330000,5.083750,33.000,167.500,0,OK
2660222,0.332500,5.078750,33.250,167.500,0,OK
2670226,0.327500,5.083750,32.750,166.250,0,OK
2680222,0.332500,5.082500,33.250,170.000,0,OK
2690226,0.332500,5.083750,33.000,167.500,0,OK
2700222,0.335000,5.086250,33.500,170.000,0,OK
2710226,0.332500,5.083750,33.250,170.000,0,OK
2720222,0.332500,5.083750,33.250,170.000,0,OK
2730226,0.332500,5.085000,33.250,167.500,0,OK
2740222,0.332500,5.085000,33.250,170.000,0,OK
2750226,0.330000,5.078750,33.000,167.500,0,OK
2760222,0.335000,5.083750,33.500,170.000,0,OK
2770226,0.332500,5.083750,33.250,170.000,0,OK
2780222,0.332500,5.085000,33.000,167.500,0,OK
2790226,0.330000,5.083750,33.000,167.500,0,OK
2800222,0.337500,5.085000,33.250,170.000,0,OK
2810226,0.332500,5.085000,33.250,170.000,0,OK
2820222,0.332500,5.085000,33.000,167.500,0,OK
2830226,0.330000,5.085000,33.000,167.500,0,OK
2840222,0.332500,5.080000,33.250,167.500,0,OK
2850226,0.345000,5.083750,33.250,170.000,0,OK
2860222,0.332500,5.085000,33.250,170.000,0,OK
2870226,0.327500,5.085000,33.250,170.000,0,OK
2880222,0.332500,5.085000,33.250,170.000,0,OK
2890226,0.332500,5.085000,33.500,170.000,0,OK
2900222,0.330000,5.085000,33.000,167.500,0,OK
2910226,0.335000,5.085000,33.500,170.000,0,OK
2920222,0.330000,5.085000,33.000,167.500,0,OK
2930226,0.335000,5.081250,33.500,170.000,0,OK
2940222,0.345000,5.086250,33.250,170.000,0,OK
2950226,0.332500,5.085000,33.250,170.000,0,OK
2960222,0.330000,5.086250,32.750,166.250,0,OK
2970226,0.332500,5.083750,33.250,170.000,0,OK
2980218,0.332500,5.085000,33.000,167.500,0,OK
2990230,0.332500,5.083750,33.250,170.000,0,OK
3000218,0.337500,5.083750,33.750,172.500,0,OK
3010230,0.330000,5.085000,33.000,167.500,0,OK
3020218,0.332500,5.081250,33.250,167.500,0,OK
3030230,0.337500,5.083750,33.250,170.000,0,OK
3040218,0.332500,5.085000,33.250,170.000,0,OK
3050230,0.335000,5.083750,33.250,170.000,0,OK
3060218,0.332500,5.083750,33.250,170.000,0,OK
3070230,0.332500,5.086250,33.000,167.500,0,OK
3080218,0.330000,5.083750,33.000,167.500,0,OK
3090230,0.332500,5.083750,33.250,167.500,0,OK
3100218,0.332500,5.085000,33.250,170.000,0,OK
3110230,0.332500,5.081250,33.250,167.500,0,OK
3120218,0.332500,5.083750,32.750,166.250,0,OK
3130230,0.332500,5.085000,33.250,170.000,0,OK
3140218,0.330000,5.085000,33.250,170.000,0,OK
3150230,0.332500,5.083750,33.250,170.000,0,OK
3160218,0.335000,5.085000,33.250,170.000,0,OK
3170230,0.327500,5.085000,32.750,166.250,0,OK
3180218,0.332500,5.083750,33.250,167.500,0,OK
3190230,0.330000,5.085000,33.000,167.500,0,OK
3200218,0.337500,5.082500,33.750,172.500,0,OK
3210230,0.330000,5.083750,33.250,170.000,0,OK
3220218,0.335000,5.085000,33.500,170.000,0,OK
3230230,0.330000,5.083750,32.750,166.250,0,OK
3240218,0.335000,5.085000,33.500,170.000,0,OK
3250226,0.332500,5.083750,33.000,167.500,0,OK
3260222,0.330000,5.085000,33.000,167.500,0,OK
3270226,0.335000,5.078750,33.500,170.000,0,OK
3280222,0.332500,5.085000,33.250,170.000,0,OK
3290226,0.335000,5.083750,33.500,170.000,0,OK
3300222,0.330000,5.083750,33.250,170.000,0,OK
3310226,0.335000,5.083750,33.500,170.000,0,OK
3320222,0.335000,5.085000,33.250,170.000,0,OK
3330226,0.330000,5.083750,33.000,167.500,0,OK
3340222,0.332500,5.085000,33.250,167.500,0,OK
3350226,0.332500,5.083750,33.250,170.000,0,OK
3360222,0.330000,5.080000,33.000,167.500,0,OK
3370226,0.330000,5.085000,33.000,167.500,0,OK
3380218,0.332500,5.082500,33.250,170.000,0,OK
3390230,0.327500,5.085000,33.000,167.500,0,OK
3400218,0.335000,5.085000,33.500,170.000,0,OK
3410230,0.332500,5.083750,33.250,170.000,0,OK
3420218,0.330000,5.083750,33.000,167.500,0,OK
3430230,0.330000,5.083750,32.750,167.500,0,OK
3440218,0.330000,5.086250,33.000,167.500,0,OK
3450226,0.332500,5.078750,33.250,167.500,0,OK
3460218,0.345000,5.083750,33.000,167.500,0,OK
3470230,0.332500,5.082500,33.250,170.000,0,OK
3480218,0.330000,5.083750,33.000,167.500,0,OK
3490230,0.332500,5.085000,33.250,170.000,0,OK
