timestamp_ms,shunt_voltage_mV,bus_voltage_V,current_mA,power_mW,workload_state,status
9756,0.330000,5.087500,33.000,167.500,0,OK
9776,0.332500,5.090000,33.250,170.000,0,OK
9796,0.330000,5.090000,33.000,167.500,0,OK
9816,0.330000,5.090000,33.000,167.500,0,OK
9836,0.327500,5.090000,32.750,166.250,0,OK
9856,0.332500,5.090000,32.750,166.250,0,OK
9876,0.330000,5.090000,33.000,167.500,0,OK
9896,0.330000,5.088750,32.750,167.500,0,OK
9916,0.327500,5.090000,32.750,166.250,0,OK
9936,0.330000,5.088750,33.000,167.500,0,OK
9956,0.330000,5.090000,33.000,167.500,0,OK
9976,0.332500,5.088750,33.250,170.000,0,OK
9996,0.332500,5.090000,33.250,170.000,0,OK
10016,0.437500,5.073750,43.750,221.250,1,OK
10036,0.435000,5.073750,43.250,218.750,1,OK
10056,0.432500,5.073750,43.500,221.250,1,OK
10076,0.437500,5.073750,43.500,221.250,1,OK
10096,0.432500,5.068750,43.250,218.750,1,OK
10116,0.435000,5.072500,43.500,221.250,1,OK
10136,0.435000,5.073750,43.500,221.250,1,OK
10156,0.435000,5.073750,43.500,221.250,1,OK
10176,0.435000,5.073750,43.500,221.250,1,OK
10196,0.442500,5.073750,43.250,218.750,1,OK
10216,0.435000,5.073750,43.250,218.750,1,OK
10236,0.437500,5.076250,43.750,221.250,1,OK
10256,0.437500,5.073750,43.750,221.250,1,OK
10276,0.435000,5.071250,43.500,221.250,1,OK
10296,0.432500,5.073750,43.250,218.750,1,OK
10316,0.435000,5.073750,43.500,221.250,1,OK
10336,0.432500,5.073750,43.250,218.750,1,OK
10356,0.432500,5.073750,43.250,218.750,1,OK
10376,0.435000,5.072500,43.500,221.250,1,OK
10396,0.435000,5.073750,43.500,221.250,1,OK
10416,0.435000,5.072500,43.500,221.250,1,OK
10436,0.432500,5.073750,43.250,218.750,1,OK
10456,0.435000,5.073750,43.500,221.250,1,OK
10476,0.437500,5.073750,43.750,221.250,1,OK
10496,0.435000,5.073750,43.500,221.250,1,OK
10516,0.435000,5.073750,43.500,221.250,1,OK
10536,0.437500,5.073750,43.750,221.250,1,OK
10556,0.435000,5.073750,43.500,221.250,1,OK
10576,0.432500,5.073750,43.500,221.250,1,OK
10596,0.437500,5.073750,43.500,221.250,1,OK
