condition,run,source_file,input_definition,segment,sample_count,MAE_mA,mean_error_mA,median_error_mA,positive_error_ratio
uart_512B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run1.csv,occupancy,initial_idle,1000000,1.1280403303380009,0.371119016836002,0.6105460000000065,0.517164
uart_512B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run1.csv,occupancy,inter_burst,1111137,9.325272668038966,9.324551636893395,9.583345999999835,0.9997849050117132
uart_512B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run1.csv,pulse,burst,888863,20.31047610039876,20.310082097797462,20.07345499999966,0.9996962411530236
uart_512B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run1.csv,pulse,final_idle,1000001,1.1936453565086749,0.5944565410516314,0.610546000000177,0.5888354111645888
uart_512B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run1.csv,pulse,idle_all,2000001,1.160842859824586,0.48278783477817,0.6105460000000065,0.5529997235001383
uart_512B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run1.csv,pulse,initial_idle,1000000,1.1280403303380009,0.371119016836002,0.6105460000000065,0.517164
uart_512B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run1.csv,pulse,inter_burst,1111137,1.28987665789265,0.5314541451398099,0.610546000000177,0.5294117647058824
uart_512B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run2.csv,occupancy,burst,888863,9.740094536077738,9.73952658276192,9.583345999999835,0.9998042442986153
uart_512B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run2.csv,occupancy,final_idle,1000000,1.1574346387310068,0.4422831418665205,0.610546000000177,0.539196
uart_512B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run2.csv,occupancy,idle_all,2000001,1.1918540867524599,0.5618384122500549,0.6105460000000065,0.5773207113396444
uart_512B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run2.csv,occupancy,initial_idle,1000001,1.2262735003545,0.6813935630784387,0.6105460000000065,0.6154453845546154
uart_512B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run2.csv,occupancy,inter_burst,1111136,9.724899223821218,9.724199396422952,9.583345999999835,0.9997597053825994
uart_512B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run2.csv,pulse,burst,888863,20.731606645452416,20.731385870784766,20.799345999999666,0.999823369855647
uart_512B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run2.csv,pulse,final_idle,1000000,1.1570671409790132,0.4418394216311724,0.610546000000177,0.539136
uart_512B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run2.csv,pulse,idle_all,2000001,1.1916703379683375,0.5616165522433109,0.6105460000000065,0.5772907113546443
uart_512B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run2.csv,pulse,initial_idle,1000001,1.2262735003545,0.6813935630784387,0.6105460000000065,0.6154453845546154
uart_512B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run2.csv,pulse,inter_burst,1111136,1.4369678727138528,0.9311020663979683,0.6105460003089647,0.6508177216830343
uart_512B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run3.csv,occupancy,burst,888893,9.534319125774042,9.533638454937215,9.583345999999835,0.9997907509677768
uart_512B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run3.csv,occupancy,final_idle,1000001,1.2679941210219432,0.7613158160746998,0.610546000000177,0.6389203610796389
uart_512B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run3.csv,occupancy,idle_all,2000001,1.2661140399330135,0.7658421950011616,0.610546000000177,0.6407981796009102
uart_512B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run3.csv,occupancy,initial_idle,1000000,1.2642339569640015,0.7703685784540016,0.6105460000000065,0.642676
uart_512B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run3.csv,occupancy,inter_burst,1111107,9.527608905651583,9.526812373247415,9.583345999999835,0.9997632991242068
uart_512B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run3.csv,pulse,burst,888893,20.525817205859596,20.52550530767432,20.799345999999666,0.9997795010198078
uart_512B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run3.csv,pulse,final_idle,1000001,1.2676894060596418,0.7608720962830762,0.610546000000177,0.6388493611506388
uart_512B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run3.csv,pulse,idle_all,2000001,1.2659616823756838,0.76562033499442,0.610546000000177,0.6407626796186602
uart_512B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run3.csv,pulse,initial_idle,1000000,1.2642339569640015,0.7703685784540016,0.6105460000000065,0.642676
uart_512B_100ms,3,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run3.csv,pulse,inter_burst,1111107,1.3566847208565804,0.7337197334798701,0.610546000000177,0.5907765858733677
uart_512B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run4.csv,occupancy,burst,888941,9.44760730512029,9.446811089027852,9.583345999999835,0.9997615139812428
uart_512B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run4.csv,occupancy,final_idle,1000001,1.2850596661258413,0.8163908526966656,0.610546000000177,0.6568833431166569
uart_512B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run4.csv,occupancy,idle_all,2000001,1.1899805382774853,0.5696583455465871,0.6105460000000065,0.579859210070395
uart_512B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run4.csv,occupancy,initial_idle,1000000,1.0949013153500007,0.3229255916640019,0.6105460000000065,0.502835
uart_512B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run4.csv,occupancy,inter_burst,1111059,9.459215517968723,9.458348466998434,9.583345999999835,0.9997425879273738
uart_512B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run4.csv,pulse,burst,888941,20.439134166822985,20.438690044244872,20.799345972344803,0.9997165166192132
uart_512B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run4.csv,pulse,final_idle,1000001,1.2847316194724345,0.8159471329050394,0.610546000000177,0.6568153431846568
uart_512B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run4.csv,pulse,idle_all,2000001,1.1898165148687703,0.5694364855398442,0.6105460000000065,0.579825210087395
uart_512B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run4.csv,pulse,initial_idle,1000000,1.0949013153500007,0.3229255916640019,0.6105460000000065,0.502835
uart_512B_100ms,4,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run4.csv,pulse,inter_burst,1111059,1.3333872372702513,0.6652635909529644,0.610546000000177,0.5706321626484282
uart_512B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run5.csv,occupancy,burst,888886,9.722319680831735,9.721645146346669,9.583345999999835,0.9997581242139036
uart_512B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run5.csv,occupancy,final_idle,1000001,1.226476932843246,0.6569058309796849,0.610546000000177,0.6062083937916062
uart_512B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run5.csv,occupancy,idle_all,2000001,1.2860784590313592,0.8016522464021361,0.610546000000177,0.6506371746814127
uart_512B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run5.csv,occupancy,initial_idle,1000000,1.345680044821,0.9463988065710026,1.3362729999999985,0.695066
uart_512B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run5.csv,occupancy,inter_burst,1111114,9.716905178148066,9.716347542029723,9.583345999999835,0.9998209004656587
uart_512B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run5.csv,pulse,burst,888886,20.71375754474658,20.713510234029382,20.799345999999666,0.9998076243747792
uart_512B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run5.csv,pulse,final_idle,1000001,1.226148057833979,0.6564621111880612,0.610546000000177,0.6061303938696061
uart_512B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run5.csv,pulse,idle_all,2000001,1.285914021444507,0.8014303863953943,0.610546000000177,0.6505981747009126
uart_512B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run5.csv,pulse,initial_idle,1000000,1.345680044821,0.9463988065710026,1.3362729999999985,0.695066
uart_512B_100ms,5,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run5.csv,pulse,inter_burst,1111114,1.4389280983533905,0.9232537701088771,0.6105460000602747,0.6465610189413508
uart_512B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run6.csv,occupancy,burst,888894,9.701587602444265,9.70096358390146,9.583345999999835,0.9997772512808052
uart_512B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run6.csv,occupancy,final_idle,1000001,1.2604952627520731,0.7368763669041495,0.610546000000177,0.6313433686566313
uart_512B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run6.csv,occupancy,idle_all,2000001,1.252627430031453,0.7232122639576272,0.610546000000177,0.6271931864034068
uart_512B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run6.csv,occupancy,initial_idle,1000000,1.2447595894430012,0.7095481473470018,0.6105460000000065,0.623043
uart_512B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run6.csv,occupancy,inter_burst,1111106,9.703953867728924,9.703329675786836,9.583345999999835,0.9998001990809158
uart_512B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run6.csv,pulse,burst,888894,20.69307867142997,20.69283068878654,20.799345999999666,0.9998065011126186
uart_512B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run6.csv,pulse,final_idle,1000001,1.2601706429524022,0.7364326471125255,0.610546000000177,0.6312783687216312
uart_512B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run6.csv,pulse,idle_all,2000001,1.2524651200504626,0.7229904039508852,0.610546000000177,0.6271606864196568
uart_512B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run6.csv,pulse,initial_idle,1000000,1.2447595894430012,0.7095481473470018,0.6105460000000065,0.623043
uart_512B_100ms,6,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run6.csv,pulse,inter_burst,1111106,1.4256551250680534,0.9102371977562445,0.6105460000102028,0.6450077670357284
uart_512B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run7.csv,occupancy,burst,888904,9.791000604440152,9.790415297357766,9.583345999999835,0.9998087532511948
uart_512B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run7.csv,occupancy,final_idle,1000000,1.2537168465105861,0.7300492537855189,0.610546000000177,0.628584
uart_512B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run7.csv,occupancy,idle_all,2000000,1.3604766241217936,0.9393806148012609,1.3362729999999985,0.688793
uart_512B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run7.csv,occupancy,initial_idle,1000000,1.4672364017330017,1.148711975817002,1.3362729999999985,0.749002
uart_512B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run7.csv,occupancy,inter_burst,1111096,9.795576960540592,9.794903777370106,9.583345999999835,0.9997677968420371
uart_512B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run7.csv,pulse,burst,888904,20.78246230865348,20.782284923695148,20.799345999999666,0.9998413776965791
uart_512B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run7.csv,pulse,final_idle,1000000,1.2533165811940443,0.7296055335501723,0.610546000000177,0.628548
uart_512B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run7.csv,pulse,idle_all,2000000,1.3602764914635228,0.9391587546835874,1.3362729999999985,0.688775
uart_512B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run7.csv,pulse,initial_idle,1000000,1.4672364017330017,1.148711975817002,1.3362729999999985,0.749002
uart_512B_100ms,7,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run7.csv,pulse,inter_burst,1111096,1.4780335895659624,1.0018129167295222,0.6106012379263603,0.6690069984951795
uart_512B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run8.csv,occupancy,burst,888884,9.817444974314425,9.816693676273285,9.583345999999835,0.9997502486263674
uart_512B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run8.csv,occupancy,final_idle,1000001,1.378192645139367,0.9802082278732909,1.336273000000169,0.7018262981737018
uart_512B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run8.csv,occupancy,idle_all,2000001,1.3928522251623927,1.0074029482217863,1.3362729999999985,0.7088806455596772
uart_512B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run8.csv,occupancy,initial_idle,1000000,1.4075118198450005,1.0345976957650023,1.3362729999999985,0.715935
uart_512B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run8.csv,occupancy,inter_burst,1111116,9.805699050342913,9.805130960370304,9.583345999999835,0.9998110008315964
uart_512B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run8.csv,pulse,burst,888884,20.808807503826277,20.808558259649402,20.799345999999666,0.9998132489728694
uart_512B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run8.csv,pulse,final_idle,1000001,1.377828398541672,0.9797645080816642,1.336273000000169,0.7017602982397018
uart_512B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run8.csv,pulse,idle_all,2000001,1.3926701017724838,1.007181088215043,1.3362729999999985,0.7088476455761772
uart_512B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run8.csv,pulse,initial_idle,1000000,1.4075118198450005,1.0345976957650023,1.3362729999999985,0.715935
uart_512B_100ms,8,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run8.csv,pulse,inter_burst,1111116,1.4815503016003384,1.0120368649791258,0.6107194127002131,0.6707562486725058
uart_512B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run9.csv,occupancy,burst,888890,9.78397853742206,9.783497823285783,9.583345999999835,0.999823375220781
uart_512B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run9.csv,occupancy,final_idle,1000001,1.1824673627039615,0.544162565610952,0.610546000000177,0.5713734286265714
uart_512B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run9.csv,occupancy,idle_all,2000000,1.1713939047326625,0.51596044807176,0.6105460000000065,0.562663
uart_512B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run9.csv,occupancy,initial_idle,999999,1.160320424614425,0.48775827412827605,0.6105460000000065,0.5539525539525539
uart_512B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run9.csv,occupancy,inter_burst,1111110,9.772863306555442,9.772271145698276,9.583345999999835,0.9997785997785997
uart_512B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run9.csv,pulse,burst,888890,20.775630469685968,20.775363919573753,20.799345999999666,0.9997986252517185
uart_512B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run9.csv,pulse,final_idle,1000001,1.1821264449575803,0.5437188458193265,0.610546000000177,0.5713054286945713
uart_512B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run9.csv,pulse,idle_all,2000000,1.171223445689013,0.5157385879540873,0.6105460000000065,0.562629
uart_512B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run9.csv,pulse,initial_idle,999999,1.160320424614425,0.48775827412827605,0.6105460000000065,0.5539525539525539
uart_512B_100ms,9,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run9.csv,pulse,inter_burst,1111110,1.4572972204721681,0.9791780207197412,0.6105477138087281,0.6652797652797653
uart_512B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run10.csv,occupancy,burst,888896,9.859612230265974,9.859116414242504,9.583345999999835,0.9998323763409893
uart_512B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run10.csv,occupancy,final_idle,1000001,1.2199918915661148,0.6414126722708429,0.610546000000177,0.6018163981836018
uart_512B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run10.csv,occupancy,idle_all,2000001,1.3173991873939108,0.8486959249772948,0.610546000000177,0.6629066685466657
uart_512B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run10.csv,occupancy,initial_idle,1000000,1.414806580629001,1.0559793849670018,1.3362729999999985,0.723997
uart_512B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run10.csv,occupancy,inter_burst,1111104,9.861655546627333,9.861105160442056,9.583345999999835,0.9997938986809516
uart_512B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run10.csv,pulse,burst,888896,20.851121792513233,20.850984023422804,20.799345999999666,0.9998638760889913
uart_512B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run10.csv,pulse,final_idle,1000001,1.2195837165423193,0.64096895247922,0.610546000000177,0.6017853982146018
uart_512B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run10.csv,pulse,idle_all,2000001,1.3171950997799693,0.8484740649705536,0.610546000000177,0.6628911685544158
uart_512B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run10.csv,pulse,initial_idle,1000000,1.414806580629001,1.0559793849670018,1.3362729999999985,0.723997
uart_512B_100ms,10,data/processed/v3_ppk/peripheral/uart_tx_only/uart_512B_100ms/aligned_uart_512B_100ms_uart_512B_100ms_run10.csv,pulse,inter_burst,1111104,1.5056047528182428,1.0680130058877242,1.336273000000169,0.6889643093715799
uart_64B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run1.csv,occupancy,burst,111089,1.4344745520876794,0.8717159696442891,1.0062549999998325,0.7983778771975624
uart_64B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run1.csv,occupancy,final_idle,1000001,1.0671016933694917,-0.000626207752201869,-0.11534499999982728,0.3984166015833984
uart_64B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run1.csv,occupancy,idle_all,2000001,1.069649343103921,0.031560324729633715,-0.11534499999982728,0.4087927956036022
uart_64B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run1.csv,occupancy,initial_idle,1000000,1.0721969953859998,0.0637468893980018,-0.11534499999999781,0.419169
uart_64B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run1.csv,occupancy,inter_burst,1888911,1.382554208821477,1.0811478885873564,1.0062549999998325,0.8407484524151747
uart_64B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run1.csv,pulse,burst,111089,18.14675171460395,18.14201182315913,19.342350446465915,0.9970294088523616
uart_64B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run1.csv,pulse,final_idle,1000001,1.0671052012027642,-0.000681672726154942,-0.11534499999982728,0.3983836016163984
uart_64B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run1.csv,pulse,idle_all,2000001,1.0696510970214343,0.031532592228790936,-0.11534499999982728,0.4087762956118522
uart_64B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run1.csv,pulse,initial_idle,1000000,1.0721969953859998,0.0637468893980018,-0.11534499999999781,0.419169
uart_64B_100ms,1,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run1.csv,pulse,inter_burst,1888911,1.1318799580729528,0.06525522459121982,-0.11534499999982728,0.3971124102723739
uart_64B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run2.csv,occupancy,burst,111131,1.724210045730253,1.575509489573693,1.7321459999998368,0.9149742196146889
uart_64B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run2.csv,occupancy,final_idle,1000001,1.0705153567790522,0.14990519590839452,-0.11534499999982728,0.4465925534074466
uart_64B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run2.csv,occupancy,idle_all,2000001,1.1369287514463289,0.3923841989871967,0.6105460000000065,0.5244482377758811
uart_64B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run2.csv,occupancy,initial_idle,1000000,1.2033422125270008,0.6348634445450019,0.6105460000000065,0.602304
uart_64B_100ms,2,data/processed/v3_ppk/peripheral/uart_tx_only/uart_64B_100ms/aligned_uart_64B_100ms_uart_64B_100ms_run2.csv,occupancy,inter_burst,1888869,1.7490391875490494,1.5895196720314801,1.7321459999998368,0.9153059317506932
