timestamp_us,shunt_voltage_mV,bus_voltage_V,current_mA,power_mW,workload_state,status
2380234,0.335000,5.085000,33.500,170.000,0,OK
2400222,0.332500,5.083750,33.250,170.000,0,OK
2420234,0.337500,5.085000,33.250,170.000,0,OK
2440222,0.327500,5.085000,33.000,167.500,0,OK
2460234,0.332500,5.083750,33.250,167.500,0,OK
2480222,0.332500,5.085000,33.250,167.500,0,OK
2500234,0.332500,5.082500,33.250,170.000,0,OK
2520222,0.335000,5.085000,33.500,170.000,0,OK
2540234,0.330000,5.083750,33.000,167.500,0,OK
2560222,0.332500,5.085000,33.250,170.000,0,OK
2580234,0.330000,5.083750,33.000,167.500,0,OK
2600222,0.335000,5.085000,33.000,167.500,0,OK
2620234,0.335000,5.085000,33.250,170.000,0,OK
2640222,0.335000,5.085000,33.000,170.000,0,OK
2660234,0.337500,5.085000,33.750,172.500,0,OK
2680222,0.332500,5.082500,33.250,170.000,0,OK
2700234,0.332500,5.086250,33.250,170.000,0,OK
2720222,0.332500,5.085000,33.250,170.000,0,OK
2740234,0.332500,5.083750,33.250,170.000,0,OK
2760222,0.330000,5.083750,33.000,167.500,0,OK
2780234,0.332500,5.083750,33.250,170.000,0,OK
2800222,0.335000,5.083750,33.250,170.000,0,OK
2820234,0.332500,5.086250,33.250,167.500,0,OK
2840222,0.332500,5.080000,33.250,167.500,0,OK
2860234,0.332500,5.085000,33.250,170.000,0,OK
2880222,0.332500,5.085000,33.250,170.000,0,OK
2900234,0.330000,5.085000,33.000,167.500,0,OK
2920222,0.332500,5.085000,33.250,170.000,0,OK
2940234,0.342500,5.083750,33.250,170.000,0,OK
2960222,0.330000,5.086250,33.250,170.000,0,OK
2980234,0.332500,5.085000,33.250,170.000,0,OK
3000222,0.335000,5.085000,33.500,170.000,0,OK
3020234,0.332500,5.081250,33.250,167.500,0,OK
3040222,0.335000,5.086250,33.500,170.000,0,OK
3060234,0.330000,5.086250,33.000,167.500,0,OK
3080222,0.332500,5.083750,33.250,170.000,0,OK
3100234,0.332500,5.085000,33.250,170.000,0,OK
3120222,0.340000,5.085000,33.500,170.000,0,OK
3140234,0.335000,5.085000,33.000,167.500,0,OK
3160222,0.332500,5.085000,33.250,167.500,0,OK
3180234,0.332500,5.085000,33.250,167.500,0,OK
3200222,0.332500,5.082500,33.250,170.000,0,OK
3220234,0.332500,5.085000,33.250,170.000,0,OK
3240222,0.332500,5.083750,33.250,170.000,0,OK
3260234,0.330000,5.085000,33.000,167.500,0,OK
3280222,0.332500,5.085000,33.250,170.000,0,OK
3300234,0.330000,5.085000,33.000,167.500,0,OK
3320222,0.332500,5.086250,33.250,170.000,0,OK
3340234,0.335000,5.085000,33.000,170.000,0,OK
3360222,0.332500,5.078750,33.250,167.500,0,OK
3380234,0.335000,5.085000,33.500,170.000,0,OK
3400222,0.332500,5.086250,33.250,170.000,0,OK
3420234,0.330000,5.086250,33.000,167.500,0,OK
3440222,0.335000,5.085000,33.500,170.000,0,OK
3460234,0.332500,5.086250,33.250,170.000,0,OK
3480222,0.330000,5.086250,33.000,167.500,0,OK
3500234,0.332500,5.085000,33.000,167.500,0,OK
3520222,0.330000,5.085000,33.250,167.500,0,OK
3540234,0.335000,5.080000,33.500,170.000,0,OK
3560222,0.332500,5.086250,33.250,170.000,0,OK
3580234,0.332500,5.085000,33.250,170.000,0,OK
3600222,0.330000,5.085000,33.000,167.500,0,OK
3620234,0.332500,5.083750,33.250,170.000,0,OK
3640222,0.340000,5.085000,33.500,170.000,0,OK
3660234,0.332500,5.083750,33.250,170.000,0,OK
3680222,0.335000,5.086250,33.250,170.000,0,OK
3700234,0.332500,5.085000,33.250,167.500,0,OK
3720222,0.332500,5.082500,33.250,170.000,0,OK
3740234,0.332500,5.086250,33.250,170.000,0,OK
3760222,0.332500,5.086250,33.250,170.000,0,OK
3780234,0.332500,5.085000,33.250,170.000,0,OK
3800222,0.330000,5.083750,33.000,167.500,0,OK
3820234,0.335000,5.085000,33.000,167.500,0,OK
3840222,0.332500,5.083750,33.000,167.500,0,OK
3860234,0.332500,5.085000,33.000,167.500,0,OK
3880222,0.330000,5.085000,33.000,167.500,0,OK
3900234,0.332500,5.083750,33.250,170.000,0,OK
3920222,0.332500,5.086250,33.250,170.000,0,OK
3940234,0.330000,5.085000,33.000,167.500,0,OK
3960222,0.330000,5.085000,33.000,167.500,0,OK
3980234,0.330000,5.085000,33.000,167.500,0,OK
4000222,0.330000,5.085000,33.250,170.000,0,OK
4020234,0.332500,5.085000,33.000,167.500,0,OK
4040222,0.332500,5.085000,33.000,167.500,0,OK
4060234,0.332500,5.080000,33.250,167.500,0,OK
4080222,0.332500,5.085000,33.250,170.000,0,OK
4100234,0.332500,5.085000,33.250,170.000,0,OK
4120222,0.327500,5.085000,32.750,166.250,0,OK
4140234,0.332500,5.085000,33.250,170.000,0,OK
4160222,0.330000,5.085000,33.000,167.500,0,OK
4180234,0.330000,5.083750,33.250,170.000,0,OK
4200222,0.332500,5.083750,33.000,167.500,0,OK
4220234,0.332500,5.085000,33.000,167.500,0,OK
4240222,0.332500,5.080000,33.250,167.500,0,OK
4260234,0.332500,5.085000,33.250,170.000,0,OK
4280222,0.327500,5.085000,32.750,166.250,0,OK
4300234,0.330000,5.085000,33.000,167.500,0,OK
4320222,0.332500,5.085000,33.250,170.000,0,OK
4340234,0.340000,5.085000,33.000,167.500,0,OK
4360222,0.335000,5.085000,33.250,170.000,0,OK
4380234,0.335000,5.083750,33.000,170.000,0,OK
4400222,0.332500,5.086250,33.250,167.500,0,OK
4420234,0.332500,5.082500,33.250,170.000,0,OK
4440222,0.332500,5.085000,33.250,170.000,0,OK
4460234,0.330000,5.085000,33.000,167.500,0,OK
4480222,0.330000,5.085000,33.000,167.500,0,OK
4500234,0.332500,5.085000,33.250,170.000,0,OK
4520222,0.332500,5.085000,33.000,167.500,0,OK
4540234,0.327500,5.085000,33.000,167.500,0,OK
4560222,0.332500,5.085000,33.250,167.500,0,OK
4580234,0.332500,5.085000,33.250,167.500,0,OK
4600222,0.335000,5.083750,33.500,170.000,0,OK
4620234,0.330000,5.085000,33.000,167.500,0,OK
4640222,0.332500,5.083750,33.250,170.000,0,OK
4660234,0.332500,5.086250,33.250,170.000,0,OK
4680222,0.330000,5.086250,33.000,167.500,0,OK
4700234,0.330000,5.085000,33.250,170.000,0,OK
4720222,0.337500,5.085000,33.000,167.500,0,OK
4740234,0.332500,5.086250,33.000,167.500,0,OK
4760222,0.332500,5.078750,33.250,167.500,0,OK
4780234,0.332500,5.085000,33.250,170.000,0,OK
4800222,0.332500,5.086250,33.250,170.000,0,OK
4820234,0.332500,5.085000,33.250,170.000,0,OK
4840222,0.330000,5.085000,33.000,167.500,0,OK
4860234,0.347500,5.085000,32.750,166.250,0,OK
4880222,0.335000,5.086250,33.250,170.000,0,OK
4900234,0.332500,5.086250,33.000,167.500,0,OK
4920222,0.335000,5.086250,33.500,170.000,0,OK
4940234,0.330000,5.080000,33.000,167.500,0,OK
4960222,0.335000,5.086250,33.500,170.000,0,OK
4980234,0.330000,5.085000,33.000,167.500,0,OK
5000222,0.332500,5.085000,33.250,170.000,0,OK
5020234,0.327500,5.086250,32.750,166.250,0,OK
5040222,0.337500,5.085000,33.000,167.500,0,OK
5060234,0.332500,5.086250,33.000,167.500,0,OK
5080222,0.332500,5.085000,33.500,167.500,0,OK
5100234,0.332500,5.086250,33.250,167.500,0,OK
5120222,0.332500,5.082500,33.250,170.000,0,OK
5140234,0.332500,5.086250,33.250,170.000,0,OK
5160222,0.330000,5.085000,33.000,167.500,0,OK
5180234,0.332500,5.085000,33.250,170.000,0,OK
5200222,0.332500,5.086250,33.250,170.000,0,OK
5220234,0.332500,5.085000,33.000,167.500,0,OK
5240222,0.330000,5.083750,33.500,170.000,0,OK
5260234,0.332500,5.085000,33.250,167.500,0,OK
5280222,0.332500,5.085000,33.250,167.500,0,OK
5300234,0.332500,5.085000,33.250,170.000,0,OK
5320222,0.332500,5.086250,33.250,170.000,0,OK
5340234,0.330000,5.083750,33.000,167.500,0,OK
5360222,0.332500,5.083750,33.250,170.000,0,OK
5380234,0.330000,5.086250,33.000,167.500,0,OK
5400222,0.332500,5.085000,33.250,170.000,0,OK
5420234,0.332500,5.086250,33.000,167.500,0,OK
5440222,0.332500,5.086250,33.000,167.500,0,OK
5460234,0.330000,5.080000,33.000,167.500,0,OK
5480222,0.332500,5.083750,33.250,170.000,0,OK
5500234,0.332500,5.086250,33.250,170.000,0,OK
5520222,0.332500,5.083750,33.250,170.000,0,OK
5540234,0.330000,5.083750,33.000,167.500,0,OK
5560222,0.342500,5.086250,33.000,167.500,0,OK
5580234,0.330000,5.086250,33.000,167.500,0,OK
5600222,0.337500,5.086250,33.250,170.000,0,OK
5620234,0.335000,5.085000,33.500,170.000,0,OK
5640222,0.332500,5.081250,33.250,167.500,0,OK
5660234,0.335000,5.085000,33.500,170.000,0,OK
5680222,0.332500,5.085000,33.250,170.000,0,OK
5700234,0.332500,5.085000,33.250,170.000,0,OK
5720222,0.332500,5.085000,33.250,170.000,0,OK
5740234,0.335000,5.085000,33.000,167.500,0,OK
5760222,0.332500,5.083750,32.750,166.250,0,OK
5780234,0.330000,5.083750,33.000,167.500,0,OK
5800222,0.332500,5.085000,33.250,167.500,0,OK
5820234,0.332500,5.081250,33.250,167.500,0,OK
5840222,0.335000,5.085000,33.500,170.000,0,OK
5860234,0.332500,5.086250,33.250,170.000,0,OK
5880222,0.335000,5.085000,33.500,170.000,0,OK
5900234,0.335000,5.085000,33.500,170.000,0,OK
5920222,0.330000,5.085000,33.250,170.000,0,OK
5940234,0.330000,5.085000,33.250,170.000,0,OK
5960222,0.335000,5.086250,32.500,170.000,0,OK
